"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index","PBP"
333332653,2013,14,"regular","2013-11-29T14:00:00.000Z",NA,FALSE,TRUE,13073,3975,"Veterans Memorial Stadium",2653,"Troy","Sun Belt",42,0.772594155,326,"Texas State","Sun Belt",28,0.227405845,3.45278042,TRUE
333330195,2013,14,"regular","2013-11-29T14:00:00.000Z",NA,FALSE,TRUE,13162,3876,"Peden Stadium",195,"Ohio","Mid-American",51,0.996280035,113,"UMass","Mid-American",23,0.003719965,2.385552096,TRUE
333332117,2013,14,"regular","2013-11-29T14:00:00.000Z",NA,FALSE,TRUE,5214,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","Mid-American",42,0.474709672,2199,"Eastern Michigan","Mid-American",10,0.525290328,1.317731228,TRUE
333330099,2013,14,"regular","2013-11-29T14:30:00.000Z",NA,FALSE,TRUE,89656,3958,"Tiger Stadium",99,"LSU","SEC",31,0.864400399,8,"Arkansas","SEC",27,0.135599601,7.28965695,TRUE
333332226,2013,14,"regular","2013-11-29T15:00:00.000Z",NA,FALSE,TRUE,10428,3715,"FAU Stadium",2226,"Florida Atlantic","Conference USA",21,0.86431579,2229,"Florida International","Conference USA",6,0.13568421,2.26775442,TRUE
333330023,2013,14,"regular","2013-11-29T15:30:00.000Z",NA,FALSE,TRUE,23574,3935,"Spartan Stadium",23,"San José State","Mountain West",62,0.846562426,278,"Fresno State","Mountain West",52,0.153437574,4.961589801,TRUE
333330221,2013,14,"regular","2013-11-29T15:30:00.000Z",NA,FALSE,TRUE,40003,3752,"Heinz Field",221,"Pittsburgh","ACC",31,0.88879439,2390,"Miami","ACC",41,0.11120561,3.18840222,TRUE
333330264,2013,14,"regular","2013-11-29T15:30:00.000Z",NA,FALSE,TRUE,71753,3765,"Husky Stadium",264,"Washington","Pac-12",27,0.657596292,265,"Washington State","Pac-12",17,0.342403708,5.738190592,TRUE
333332483,2013,14,"regular","2013-11-29T19:00:00.000Z",NA,FALSE,TRUE,58330,3626,"Autzen Stadium",2483,"Oregon","Pac-12",36,0.919934188,204,"Oregon State","Pac-12",35,0.080065812,7.252944863,TRUE
333332116,2013,14,"regular","2013-11-29T20:00:00.000Z",NA,FALSE,TRUE,45952,3652,"Bright House Networks Stadium",2116,"UCF","American Athletic",23,0.897985689,58,"South Florida","American Athletic",20,0.102014311,6.635353925,TRUE
333342305,2013,14,"regular","2013-11-30T12:00:00.000Z",NA,FALSE,TRUE,43610,3833,"Memorial Stadium",2305,"Kansas","Big 12",10,0.406613188,2306,"Kansas State","Big 12",31,0.593386812,2.534763515,TRUE
333340057,2013,14,"regular","2013-11-30T12:00:00.000Z",NA,FALSE,FALSE,90454,3634,"Ben Hill Griffin Stadium",57,"Florida","SEC",7,0.093206001,52,"Florida State","ACC",37,0.906793999,2.952720625,TRUE
333340130,2013,14,"regular","2013-11-30T12:00:00.000Z",NA,FALSE,TRUE,113511,3558,"Michigan Stadium",130,"Michigan","Big Ten",41,0.870894801,194,"Ohio State","Big Ten",42,0.129105199,8.696217539,TRUE
333340127,2013,14,"regular","2013-11-30T12:00:00.000Z",NA,FALSE,TRUE,71418,3936,"Spartan Stadium",127,"Michigan State","Big Ten",14,0.707224993,135,"Minnesota","Big Ten",3,0.292775007,3.05393059,TRUE
333340153,2013,14,"regular","2013-11-30T12:00:00.000Z",NA,FALSE,TRUE,62000,3787,"Kenan Memorial Stadium",153,"North Carolina","ACC",25,0.787402108,150,"Duke","ACC",27,0.212597892,7.422379491,TRUE
333340041,2013,14,"regular","2013-11-30T12:00:00.000Z",NA,FALSE,TRUE,22163,3892,"Rentschler Field",41,"Connecticut","American Athletic",28,0.71979127,164,"Rutgers","American Athletic",17,0.28020873,3.927717938,TRUE
333340235,2013,14,"regular","2013-11-30T12:00:00.000Z",NA,FALSE,TRUE,25671,3805,"Liberty Bowl Memorial Stadium",235,"Memphis","American Athletic",21,0.375941333,218,"Temple","American Athletic",41,0.624058667,5.601207086,TRUE
333340238,2013,14,"regular","2013-11-30T12:21:00.000Z",NA,FALSE,FALSE,33019,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",23,0.642385076,154,"Wake Forest","ACC",21,0.357614924,7.053362621,TRUE
333340152,2013,14,"regular","2013-11-30T12:30:00.000Z",NA,FALSE,TRUE,43023,3670,"Carter-Finley Stadium",152,"NC State","ACC",21,0.620739411,120,"Maryland","ACC",41,0.379260589,2.196055872,TRUE
333340005,2013,14,"regular","2013-11-30T13:00:00.000Z",NA,FALSE,TRUE,6383,3803,"Legion Field",5,"UAB","Conference USA",27,0.728337246,2572,"Southern Mississippi","Conference USA",62,0.271662754,4.35455649,TRUE
333342247,2013,14,"regular","2013-11-30T14:00:00.000Z",NA,FALSE,TRUE,13697,3495,"Georgia Dome",2247,"Georgia State","Sun Belt",17,0.773803498,6,"South Alabama","Sun Belt",38,0.226196502,2.480342198,TRUE
333340036,2013,14,"regular","2013-11-30T14:00:00.000Z",NA,FALSE,TRUE,15546,3761,"Sonny Lubick Field at Hughes Stadium",36,"Colorado State","Mountain West",58,0.999876277,2005,"Air Force","Mountain West",13,0.000123723,1.433776301,TRUE
333340254,2013,14,"regular","2013-11-30T14:00:00.000Z",NA,FALSE,TRUE,45023,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",24,0.979327312,38,"Colorado","Pac-12",17,0.020672688,2.583944388,TRUE
333340328,2013,14,"regular","2013-11-30T14:00:00.000Z",NA,FALSE,TRUE,21325,3905,"Romney Stadium",328,"Utah State","Mountain West",35,0.674874135,2751,"Wyoming","Mountain West",7,0.325125865,2.440622502,TRUE
333340202,2013,14,"regular","2013-11-30T14:30:00.000Z",NA,FALSE,TRUE,17792,3674,"Skelly Field at H. A. Chapman Stadium",202,"Tulsa","Conference USA",10,0.237725647,249,"North Texas","Conference USA",42,0.762274353,3.979329575,TRUE
333342440,2013,14,"regular","2013-11-30T15:00:00.000Z",NA,FALSE,FALSE,21540,3816,"Mackay Stadium",2440,"Nevada","Mountain West",23,0.302446103,252,"BYU","FBS Independents",28,0.697553897,6.356261161,TRUE
333340242,2013,14,"regular","2013-11-30T15:00:00.000Z",NA,FALSE,TRUE,20048,3895,"Rice Stadium",242,"Rice","Conference USA",17,0.916321592,2655,"Tulane","Conference USA",13,0.083678408,5.109591768,TRUE
333340166,2013,14,"regular","2013-11-30T15:30:00.000Z",NA,FALSE,FALSE,14661,3601,"Aggie Memorial Stadium",166,"New Mexico State","FBS Independents",24,0.657998508,70,"Idaho","FBS Independents",16,0.342001492,5.739587759,TRUE
333340002,2013,14,"regular","2013-11-30T15:30:00.000Z",NA,FALSE,TRUE,87451,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",34,0.705333274,333,"Alabama","SEC",28,0.294666726,6.037551754,TRUE
333342628,2013,14,"regular","2013-11-30T15:30:00.000Z",NA,FALSE,TRUE,43568,3616,"Amon G. Carter Stadium",2628,"TCU","Big 12",38,0.285078368,239,"Baylor","Big 12",41,0.714921632,9.248166323,TRUE
333340275,2013,14,"regular","2013-11-30T15:30:00.000Z",NA,FALSE,TRUE,78064,347,"Camp Randall Stadium",275,"Wisconsin","Big Ten",24,0.750524315,213,"Penn State","Big Ten",31,0.249475685,5.021356608,TRUE
333340356,2013,14,"regular","2013-11-30T15:30:00.000Z",NA,FALSE,TRUE,37058,3832,"Memorial Stadium",356,"Illinois","Big Ten",34,0.902727209,77,"Northwestern","Big Ten",37,0.097272791,6.709439145,TRUE
333340183,2013,14,"regular","2013-11-30T15:30:00.000Z",NA,FALSE,TRUE,37406,1964,"Carrier Dome",183,"Syracuse","ACC",34,0.822847944,103,"Boston College","ACC",31,0.177152056,7.511484638,TRUE
333342636,2013,14,"regular","2013-11-30T15:30:00.000Z",NA,FALSE,TRUE,26549,3604,"Alamodome",2636,"UT San Antonio","Conference USA",30,0.986610307,2348,"Louisiana Tech","Conference USA",10,0.013389693,2.710663222,TRUE
333340084,2013,14,"regular","2013-11-30T15:30:00.000Z",NA,FALSE,TRUE,44882,3830,"Memorial Stadium",84,"Indiana","Big Ten",56,0.940067633,2509,"Purdue","Big Ten",36,0.059932367,1.723235565,TRUE
333340059,2013,14,"regular","2013-11-30T15:30:00.000Z",NA,FALSE,FALSE,54914,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",34,0.49779325,61,"Georgia","SEC",41,0.50220675,3.583677852,TRUE
333340258,2013,14,"regular","2013-11-30T15:30:00.000Z",NA,FALSE,TRUE,52069,3923,"Scott Stadium",258,"Virginia","ACC",6,0.349934338,259,"Virginia Tech","ACC",16,0.650065662,4.93221601,TRUE
333342393,2013,14,"regular","2013-11-30T15:45:00.000Z",NA,FALSE,TRUE,11560,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Conference USA",48,0.998920154,2638,"UTEP","Conference USA",17,0.001079846,1.20261467,TRUE
333340098,2013,14,"regular","2013-11-30T16:00:00.000Z",NA,FALSE,TRUE,14417,3796,"Houchens Industries-L. T. Smith Stadium",98,"Western Kentucky","Sun Belt",34,0.846807747,2032,"Arkansas State","Sun Belt",31,0.153192253,6.484435465,TRUE
333340277,2013,14,"regular","2013-11-30T16:00:00.000Z",NA,FALSE,TRUE,33735,3842,"Mountaineer Field at Milan Puskar Stadium",277,"West Virginia","Big 12",44,0.602727001,66,"Iowa State","Big 12",52,0.397272999,4.596205321,TRUE
333342579,2013,14,"regular","2013-11-30T19:00:00.000Z",NA,FALSE,FALSE,84174,3994,"Williams-Brice Stadium",2579,"South Carolina","SEC",31,0.254621828,228,"Clemson","ACC",17,0.745378172,4.188241587,TRUE
333340096,2013,14,"regular","2013-11-30T19:00:00.000Z",NA,FALSE,TRUE,54986,3683,"Commonwealth Stadium",96,"Kentucky","SEC",14,0.888649388,2633,"Tennessee","SEC",27,0.111350612,1.88107785,TRUE
333340024,2013,14,"regular","2013-11-30T19:00:00.000Z",NA,FALSE,FALSE,50537,3940,"Stanford Stadium",24,"Stanford","Pac-12",27,0.869154394,87,"Notre Dame","FBS Independents",20,0.130845606,3.019428175,TRUE
333340309,2013,14,"regular","2013-11-30T19:00:00.000Z",NA,FALSE,TRUE,25309,3666,"Cajun Field",309,"Louisiana","Sun Belt",28,0.641376032,2433,"Louisiana Monroe","Sun Belt",31,0.358623968,4.725998118,TRUE
333340142,2013,14,"regular","2013-11-30T19:45:00.000Z",NA,FALSE,TRUE,67124,3838,"Faurot Field",142,"Missouri","SEC",28,0.865794369,245,"Texas A&M","SEC",21,0.134205631,6.643792724,TRUE
333340030,2013,14,"regular","2013-11-30T20:00:00.000Z",NA,FALSE,TRUE,86037,477,"Los Angeles Memorial Coliseum",30,"USC","Pac-12",14,0.854981359,26,"UCLA","Pac-12",35,0.145018641,4.001404947,TRUE
333340009,2013,14,"regular","2013-11-30T21:30:00.000Z",NA,FALSE,TRUE,72542,3947,"Sun Devil Stadium",9,"Arizona State","Pac-12",58,0.973575774,12,"Arizona","Pac-12",21,0.026424226,1.994791745,TRUE
333340068,2013,14,"regular","2013-11-30T22:15:00.000Z",NA,FALSE,TRUE,31645,3653,"Albertsons Stadium",68,"Boise State","Mountain West",45,0.956573525,167,"New Mexico","Mountain West",17,0.043426475,2.915453228,TRUE
333342439,2013,14,"regular","2013-11-30T22:30:00.000Z",NA,FALSE,TRUE,15884,3914,"Sam Boyd Stadium",2439,"UNLV","Mountain West",45,0.957433037,21,"San Diego State","Mountain West",19,0.042566963,2.34164861,TRUE
333340062,2013,14,"regular","2013-11-30T23:00:00.000Z",NA,FALSE,FALSE,32690,3610,"Aloha Stadium",62,"Hawai'i","Mountain West",49,0.856629511,349,"Army","FBS Independents",42,0.143370489,3.658008662,TRUE
333392132,2013,15,"regular","2013-12-05T19:30:00.000Z",NA,FALSE,TRUE,35097,3854,"Nippert Stadium",2132,"Cincinnati","American Athletic",24,0.571554703,97,"Louisville","American Athletic",31,0.428445297,6.919569143,TRUE
333402459,2013,15,"regular","2013-12-06T20:00:00.000Z",NA,TRUE,TRUE,21106,NA,NA,2459,"Northern Illinois","Mid-American",27,0.560885045,189,"Bowling Green","Mid-American",47,0.439114955,3.785825469,TRUE
333412567,2013,15,"regular","2013-12-07T12:00:00.000Z",NA,FALSE,TRUE,12589,3735,"Gerald J. Ford Stadium",2567,"SMU","American Athletic",13,0.829216351,2116,"UCF","American Athletic",17,0.170783649,6.926119653,TRUE
333410197,2013,15,"regular","2013-12-07T12:00:00.000Z",NA,FALSE,TRUE,58520,3646,"Boone Pickens Stadium",197,"Oklahoma State","Big 12",24,0.708931138,201,"Oklahoma","Big 12",33,0.291068862,7.609503438,TRUE
333410242,2013,15,"regular","2013-12-07T12:00:00.000Z",NA,FALSE,TRUE,20247,3895,"Rice Stadium",242,"Rice","Conference USA",41,0.844137693,276,"Marshall","Conference USA",24,0.155862307,3.087844636,TRUE
333410041,2013,15,"regular","2013-12-07T13:00:00.000Z",NA,FALSE,TRUE,17086,3892,"Rentschler Field",41,"Connecticut","American Athletic",45,0.955319622,235,"Memphis","American Athletic",10,0.044680378,3.489602414,TRUE
333410239,2013,15,"regular","2013-12-07T15:30:00.000Z",NA,FALSE,TRUE,51728,3724,"Floyd Casey Stadium",239,"Baylor","Big 12",30,0.991626462,251,"Texas","Big 12",10,0.008373538,3.811609816,TRUE
333410002,2013,15,"regular","2013-12-07T16:00:00.000Z",NA,TRUE,TRUE,75632,3495,"Georgia Dome",2,"Auburn","SEC",59,0.957190621,142,"Missouri","SEC",42,0.042809379,5.837510655,TRUE
333410164,2013,15,"regular","2013-12-07T19:30:00.000Z",NA,FALSE,TRUE,37645,3754,"High Point Solutions Stadium",164,"Rutgers","American Athletic",31,0.979135798,58,"South Florida","American Athletic",6,0.020864202,3.6269366,TRUE
333410009,2013,15,"regular","2013-12-07T19:45:00.000Z",NA,FALSE,TRUE,69535,3947,"Sun Devil Stadium",9,"Arizona State","Pac-12",14,0.10692542,24,"Stanford","Pac-12",38,0.89307458,2.948268296,TRUE
333410006,2013,15,"regular","2013-12-07T20:00:00.000Z",NA,FALSE,TRUE,16124,3797,"Ladd Peebles Stadium",6,"South Alabama","Sun Belt",30,0.999505139,309,"Louisiana","Sun Belt",8,0.000494861,1.961697463,TRUE
333410052,2013,15,"regular","2013-12-07T20:00:00.000Z",NA,TRUE,TRUE,67694,NA,NA,52,"Florida State","ACC",45,0.999848789,150,"Duke","ACC",7,0.000151211,3.196535899,TRUE
333410127,2013,15,"regular","2013-12-07T20:17:00.000Z",NA,TRUE,TRUE,66002,NA,NA,127,"Michigan State","Big Ten",34,0.826941816,194,"Ohio State","Big Ten",24,0.173058184,5.031099367,TRUE
333410278,2013,15,"regular","2013-12-07T22:00:00.000Z",NA,FALSE,TRUE,31362,3660,"Bulldog Stadium",278,"Fresno State","Mountain West",24,0.562880197,328,"Utah State","Mountain West",17,0.437119803,5.291021933,TRUE
333482426,2013,16,"regular","2013-12-14T15:00:00.000Z",NA,TRUE,FALSE,65612,3806,"Lincoln Financial Field",2426,"Navy","FBS Independents",34,0.757121815,349,"Army","FBS Independents",7,0.242878185,2.704582954,TRUE
322432006,2012,1,"regular","2012-08-30T19:00:00.000Z",NA,FALSE,FALSE,12616,3768,"Summa Field at InfoCision Stadium",2006,"Akron","Mid-American",14,0.203786371,2116,"UCF","Conference USA",56,0.796213629,2.010132419,TRUE
322430238,2012,1,"regular","2012-08-30T19:00:00.000Z",NA,FALSE,TRUE,38393,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",13,0.481005022,2579,"South Carolina","SEC",17,0.518994978,6.673782648,TRUE
322432050,2012,1,"regular","2012-08-30T19:00:00.000Z",NA,FALSE,TRUE,12725,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",37,0.979920126,2199,"Eastern Michigan","Mid-American",26,0.020079874,3.509531028,TRUE
322432117,2012,1,"regular","2012-08-30T19:00:00.000Z",NA,FALSE,FALSE,15250,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","Mid-American",38,0.630308126,2546,"Southeast Missouri State",NA,27,0.369691874,10.83672617,TRUE
322432309,2012,1,"regular","2012-08-30T19:00:00.000Z",NA,FALSE,FALSE,15121,3696,"Dix Stadium",2309,"Kent State","Mid-American",41,0.35542781,119,"Towson",NA,21,0.64457219,1.55902925,TRUE
322430254,2012,1,"regular","2012-08-30T19:15:00.000Z",NA,FALSE,FALSE,45273,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",41,0.99999627,2458,"Northern Colorado",NA,0,3.73041e-06,2.504715579,TRUE
322430041,2012,1,"regular","2012-08-30T19:30:00.000Z",NA,FALSE,FALSE,35270,3892,"Rentschler Field",41,"Connecticut","Big East",37,0.999995369,113,"UMass","Mid-American",0,4.63066e-06,2.118343979,TRUE
322430242,2012,1,"regular","2012-08-30T19:30:00.000Z",NA,FALSE,FALSE,23105,3895,"Rice Stadium",242,"Rice","Conference USA",24,0.638687223,26,"UCLA","Pac-12",49,0.361312777,4.239282798,TRUE
322432393,2012,1,"regular","2012-08-30T19:30:00.000Z",NA,FALSE,FALSE,18690,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Sun Belt",21,0.610398732,2377,"McNeese",NA,27,0.389601268,3.580807547,TRUE
322430166,2012,1,"regular","2012-08-30T20:00:00.000Z",NA,FALSE,FALSE,12118,3601,"Aggie Memorial Stadium",166,"New Mexico State","Western Athletic",49,0.70770177,16,"Sacramento State",NA,19,0.29229823,2.705061081,TRUE
322430070,2012,1,"regular","2012-08-30T21:00:00.000Z",NA,FALSE,FALSE,11136,3791,"Kibbie Dome",70,"Idaho","Western Athletic",3,0.26392616,331,"Eastern Washington",NA,20,0.73607384,4.25076974,TRUE
322430252,2012,1,"regular","2012-08-30T22:15:00.000Z",NA,FALSE,FALSE,57045,3801,"LaVell Edwards Stadium",252,"BYU","FBS Independents",30,0.978106672,265,"Washington State","Pac-12",6,0.021893328,2.397859928,TRUE
322430009,2012,1,"regular","2012-08-30T22:30:00.000Z",NA,FALSE,FALSE,48658,3947,"Sun Devil Stadium",9,"Arizona State","Pac-12",63,0.999990195,2464,"Northern Arizona",NA,6,9.80512e-06,1.274147733,TRUE
322432439,2012,1,"regular","2012-08-30T23:00:00.000Z",NA,FALSE,FALSE,16013,3914,"Sam Boyd Stadium",2439,"UNLV","Mountain West",27,0.207568424,135,"Minnesota","Big Ten",30,0.792431576,6.428064147,TRUE
322440218,2012,1,"regular","2012-08-31T19:00:00.000Z",NA,FALSE,FALSE,32709,3806,"Lincoln Financial Field",218,"Temple","Big East",41,0.938533151,222,"Villanova",NA,10,0.061466849,2.402322514,TRUE
322442633,2012,1,"regular","2012-08-31T19:30:00.000Z",NA,TRUE,FALSE,55529,3495,"Georgia Dome",2633,"Tennessee","SEC",35,0.618407587,152,"NC State","ACC",21,0.381592413,3.686220843,TRUE
322442226,2012,1,"regular","2012-08-31T20:00:00.000Z",NA,FALSE,FALSE,14510,3715,"FAU Stadium",2226,"Florida Atlantic","Sun Belt",7,0.551148647,2681,"Wagner",NA,3,0.448851353,5.446842356,TRUE
322440127,2012,1,"regular","2012-08-31T20:00:00.000Z",NA,FALSE,FALSE,78709,3936,"Spartan Stadium",127,"Michigan State","Big Ten",17,0.827847222,68,"Boise State","Mountain West",13,0.172152778,6.98990099,TRUE
322440024,2012,1,"regular","2012-08-31T22:00:00.000Z",NA,FALSE,FALSE,40577,3940,"Stanford Stadium",24,"Stanford","Pac-12",20,0.392362385,23,"San José State","Western Athletic",17,0.607637615,3.507396014,TRUE
322452426,2012,1,"regular","2012-09-01T09:00:00.000Z",NA,TRUE,FALSE,48820,NA,NA,2426,"Navy","FBS Independents",10,0.676673316,87,"Notre Dame","FBS Independents",50,0.323326684,1.433618916,TRUE
322450356,2012,1,"regular","2012-09-01T12:00:00.000Z",NA,FALSE,FALSE,43441,3832,"Memorial Stadium",356,"Illinois","Big Ten",24,0.440294486,2711,"Western Michigan","Mid-American",7,0.559705514,2.639682668,TRUE
322450194,2012,1,"regular","2012-09-01T12:00:00.000Z",NA,FALSE,FALSE,105039,3861,"Ohio Stadium",194,"Ohio State","Big Ten",56,0.999669133,193,"Miami (OH)","Mid-American",10,0.000330867,3.02262521,TRUE
322450061,2012,1,"regular","2012-09-01T12:00:00.000Z",NA,FALSE,FALSE,92446,3917,"Sanford Stadium",61,"Georgia","SEC",45,0.989572937,2084,"Buffalo","Mid-American",23,0.010427063,2.658494986,TRUE
322450005,2012,1,"regular","2012-09-01T12:00:00.000Z",NA,FALSE,FALSE,28612,3803,"Legion Field",5,"UAB","Conference USA",29,0.607148725,2653,"Troy","Sun Belt",39,0.392851275,6.467878433,TRUE
322450213,2012,1,"regular","2012-09-01T12:00:00.000Z",NA,FALSE,FALSE,97186,3632,"Beaver Stadium",213,"Penn State","Big Ten",14,0.544460238,195,"Ohio","Mid-American",24,0.455539762,5.029787677,TRUE
322450277,2012,1,"regular","2012-09-01T12:00:00.000Z",NA,FALSE,FALSE,59120,3842,"Mountaineer Field at Milan Puskar Stadium",277,"West Virginia","Big 12",69,0.968184023,276,"Marshall","Conference USA",34,0.031815977,1.950831799,TRUE
322450151,2012,1,"regular","2012-09-01T12:00:00.000Z",NA,FALSE,FALSE,49023,3699,"Dowdy-Ficklen Stadium",151,"East Carolina","Conference USA",35,0.470022778,2026,"Appalachian State",NA,13,0.529977222,4.63055109,TRUE
322450183,2012,1,"regular","2012-09-01T12:00:00.000Z",NA,FALSE,FALSE,37830,1964,"Carrier Dome",183,"Syracuse","Big East",41,0.736959544,77,"Northwestern","Big Ten",42,0.263040456,7.112479234,TRUE
322450153,2012,1,"regular","2012-09-01T12:30:00.000Z",NA,FALSE,FALSE,50500,3787,"Kenan Memorial Stadium",153,"North Carolina","ACC",62,0.999430539,2210,"Elon",NA,0,0.000569461,1.567763552,TRUE
322450006,2012,1,"regular","2012-09-01T14:00:00.000Z",NA,FALSE,FALSE,17144,3797,"Ladd Peebles Stadium",6,"South Alabama","Sun Belt",31,0.980527643,2636,"UT San Antonio","Western Athletic",33,0.019472357,1.962093466,TRUE
322452005,2012,1,"regular","2012-09-01T14:00:00.000Z",NA,FALSE,FALSE,35282,3713,"Falcon Stadium",2005,"Air Force","Mountain West",49,0.95314725,304,"Idaho State",NA,21,0.04685275,1.767759335,TRUE
322450025,2012,1,"regular","2012-09-01T15:00:00.000Z",NA,FALSE,FALSE,63186,3831,"California Memorial Stadium",25,"California","Pac-12",24,0.431342355,2440,"Nevada","Mountain West",31,0.568657645,7.823124562,TRUE
322450258,2012,1,"regular","2012-09-01T15:00:00.000Z",NA,FALSE,FALSE,50081,3923,"Scott Stadium",258,"Virginia","ACC",43,0.930757459,257,"Richmond",NA,19,0.069242541,3.424576203,TRUE
322450120,2012,1,"regular","2012-09-01T15:00:00.000Z",NA,FALSE,FALSE,31321,3665,"Maryland Stadium",120,"Maryland","ACC",7,0.507048628,2729,"William & Mary",NA,6,0.492951372,5.88741972,TRUE
322450103,2012,1,"regular","2012-09-01T15:30:00.000Z",NA,FALSE,TRUE,39262,3615,"Alumni Stadium",103,"Boston College","ACC",32,0.737157364,2390,"Miami","ACC",41,0.262842636,4.672006597,TRUE
322450275,2012,1,"regular","2012-09-01T15:30:00.000Z",NA,FALSE,FALSE,79568,347,"Camp Randall Stadium",275,"Wisconsin","Big Ten",26,0.871774399,2460,"Northern Iowa",NA,21,0.128225601,4.5951915,TRUE
322450158,2012,1,"regular","2012-09-01T15:30:00.000Z",NA,FALSE,FALSE,85425,3834,"Memorial Stadium",158,"Nebraska","Big Ten",49,0.934400209,2572,"Southern Mississippi","Conference USA",20,0.065599791,2.233850253,TRUE
322450057,2012,1,"regular","2012-09-01T15:30:00.000Z",NA,FALSE,FALSE,84704,3634,"Ben Hill Griffin Stadium",57,"Florida","SEC",27,0.632681261,189,"Bowling Green","Mid-American",14,0.367318739,5.48765951,TRUE
322452459,2012,1,"regular","2012-09-01T15:30:00.000Z",NA,TRUE,FALSE,52117,NA,NA,2459,"Northern Illinois","Mid-American",17,0.189481842,2294,"Iowa","Big Ten",18,0.810518158,5.627683759,TRUE
322450066,2012,1,"regular","2012-09-01T15:30:00.000Z",NA,FALSE,FALSE,54931,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",38,0.839539753,202,"Tulsa","Conference USA",23,0.160460247,4.660467033,TRUE
322452509,2012,1,"regular","2012-09-01T15:30:00.000Z",NA,FALSE,FALSE,40572,3907,"Ross-Ade Stadium",2509,"Purdue","Big Ten",48,0.988440343,2198,"Eastern Kentucky",NA,6,0.011559657,2.054750409,TRUE
322450038,2012,1,"regular","2012-09-01T16:00:00.000Z",NA,TRUE,FALSE,58607,NA,NA,38,"Colorado","Pac-12",17,0.352205321,36,"Colorado State","Mountain West",22,0.647794679,6.222131544,TRUE
322450052,2012,1,"regular","2012-09-01T18:00:00.000Z",NA,FALSE,FALSE,70047,3697,"Bobby Bowden Field at Doak Campbell Stadium",52,"Florida State","ACC",69,0.999957693,93,"Murray State",NA,3,4.23073e-05,1.833426027,TRUE
322450221,2012,1,"regular","2012-09-01T18:30:00.000Z",NA,FALSE,FALSE,40837,3752,"Heinz Field",221,"Pittsburgh","Big East",17,0.657849908,2754,"Youngstown State",NA,31,0.342150092,4.689227352,TRUE
322450002,2012,1,"regular","2012-09-01T19:00:00.000Z",NA,TRUE,FALSE,75211,3495,"Georgia Dome",2,"Auburn","SEC",19,0.419883517,228,"Clemson","ACC",26,0.580116483,6.634029843,TRUE
322450008,2012,1,"regular","2012-09-01T19:00:00.000Z",NA,FALSE,FALSE,71062,3887,"Donald W. Reynolds Razorback Stadium Frank Broyles Field",8,"Arkansas","SEC",49,0.975617661,55,"Jacksonville State",NA,24,0.024382339,3.680990673,TRUE
322450099,2012,1,"regular","2012-09-01T19:00:00.000Z",NA,FALSE,FALSE,92059,3958,"Tiger Stadium",99,"LSU","SEC",41,0.99998367,249,"North Texas","Sun Belt",14,1.63296e-05,1.910809547,TRUE
322450235,2012,1,"regular","2012-09-01T19:00:00.000Z",NA,FALSE,FALSE,39076,3805,"Liberty Bowl Memorial Stadium",235,"Memphis","Conference USA",17,0.910854855,2630,"UT Martin",NA,20,0.089145145,6.874650826,TRUE
322450098,2012,1,"regular","2012-09-01T19:00:00.000Z",NA,FALSE,FALSE,16327,3796,"Houchens Industries-L. T. Smith Stadium",98,"Western Kentucky","Sun Belt",49,0.999955639,2046,"Austin Peay",NA,10,4.43611e-05,1.620843437,TRUE
322450142,2012,1,"regular","2012-09-01T19:00:00.000Z",NA,FALSE,FALSE,62173,3838,"Faurot Field",142,"Missouri","SEC",62,0.998825145,2545,"Southeastern Louisiana",NA,10,0.001174855,3.042757649,TRUE
322450145,2012,1,"regular","2012-09-01T19:00:00.000Z",NA,FALSE,FALSE,50544,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",49,0.908716779,2110,"Central Arkansas",NA,27,0.091283221,8.660292086,TRUE
322450150,2012,1,"regular","2012-09-01T19:00:00.000Z",NA,FALSE,FALSE,31117,3982,"Wallace Wade Stadium",150,"Duke","ACC",46,0.923604088,2229,"Florida International","Sun Belt",26,0.076395912,2.890148776,TRUE
322452305,2012,1,"regular","2012-09-01T19:00:00.000Z",NA,FALSE,FALSE,46601,3833,"Memorial Stadium",2305,"Kansas","Big 12",31,0.962323082,2571,"South Dakota State",NA,17,0.037676918,5.376419157,TRUE
322450058,2012,1,"regular","2012-09-01T19:00:00.000Z",NA,FALSE,FALSE,41285,3886,"Raymond James Stadium",58,"South Florida","Big East",34,0.850471032,236,"Chattanooga",NA,13,0.149528968,3.671974874,TRUE
