"game_id","year","week","home","away","season"
401012823,2018,4,"Rutgers","Buffalo",2018
401020683,2018,4,"San Diego State","Eastern Michigan",2018
401019495,2018,4,"SMU","Navy",2018
401019492,2018,4,"South Florida","East Carolina",2018
401014998,2018,4,"Southern Mississippi","Rice",2018
401013127,2018,4,"Syracuse","Connecticut",2018
401019489,2018,4,"Temple","Tulsa",2018
401012290,2018,4,"Tennessee","Florida",2018
401013075,2018,4,"Texas","TCU",2018
401020685,2018,4,"Toledo","Nevada",2018
401019490,2018,4,"UCF","Florida Atlantic",2018
401013360,2018,4,"UMass","Charlotte",2018
401012748,2018,4,"USC","Washington State",2018
401014999,2018,4,"UT San Antonio","Texas State",2018
401022522,2018,4,"Utah State","Air Force",2018
401013440,2018,4,"UTEP","New Mexico State",2018
401012291,2018,4,"Vanderbilt","South Carolina",2018
401013123,2018,4,"Virginia","Louisville",2018
401013129,2018,4,"Wake Forest","Notre Dame",2018
401012751,2018,4,"Washington","Arizona State",2018
401013059,2018,4,"West Virginia","Kansas State",2018
401012737,2018,3,"Arizona","Southern Utah",2018
401012272,2018,3,"Arkansas","North Texas",2018
401013368,2018,3,"Army","Hawai'i",2018
401012273,2018,3,"Auburn","LSU",2018
401013028,2018,3,"Baylor","Duke",2018
401020681,2018,3,"Bowling Green","Eastern Kentucky",2018
401020682,2018,3,"Buffalo","Eastern Michigan",2018
401012746,2018,3,"California","Idaho State",2018
401021659,2018,3,"Campbell","Coastal Carolina",2018
401014993,2018,3,"Charlotte","Old Dominion",2018
401019485,2018,3,"Cincinnati","Alabama A&M",2018
401013110,2018,3,"Clemson","Georgia Southern",2018
401012741,2018,3,"Colorado","New Hampshire",2018
401019486,2018,3,"Connecticut","Rhode Island",2018
401012274,2018,3,"Florida","Colorado State",2018
401014994,2018,3,"Florida Atlantic","Bethune-Cookman",2018
401013359,2018,3,"Florida International","UMass",2018
401012275,2018,3,"Georgia","Middle Tennessee",2018
401012806,2018,3,"Illinois","South Florida",2018
401012853,2018,3,"Indiana","Ball State",2018
401012864,2018,3,"Iowa","Northern Iowa",2018
401013039,2018,3,"Iowa State","Oklahoma",2018
401012822,2018,3,"Kansas","Rutgers",2018
401013058,2018,3,"Kansas State","UT San Antonio",2018
401012276,2018,3,"Kentucky","Murray State",2018
401013113,2018,3,"Louisville","Western Kentucky",2018
401012874,2018,3,"Maryland","Temple",2018
401019484,2018,3,"Memphis","Georgia State",2018
401012890,2018,3,"Michigan","SMU",2018
401013330,2018,3,"Minnesota","Miami (OH)",2018
401012278,2018,3,"Mississippi State","Louisiana",2018
401019487,2018,3,"Navy","Lehigh",2018
401013337,2018,3,"Nebraska","Troy",2018
401012744,2018,3,"Nevada","Oregon State",2018
401013439,2018,3,"New Mexico State","New Mexico",2018
401020679,2018,3,"Northern Illinois","Central Michigan",2018
401013343,2018,3,"Northwestern","Akron",2018
401012283,2018,3,"Notre Dame","Vanderbilt",2018
401013491,2018,3,"Oklahoma State","Boise State",2018
401012277,2018,3,"Ole Miss","Alabama",2018
401012743,2018,3,"Oregon","San José State",2018
401013350,2018,3,"Penn State","Kent State",2018
401013112,2018,3,"Pittsburgh","Georgia Tech",2018
401012279,2018,3,"Purdue","Missouri",2018
401012738,2018,3,"San Diego State","Arizona State",2018
401021660,2018,3,"South Alabama","Texas State",2018
401012747,2018,3,"Stanford","UC Davis",2018
401013111,2018,3,"Syracuse","Florida State",2018
401013074,2018,3,"TCU","Ohio State",2018
401012281,2018,3,"Tennessee","UTEP",2018
401012739,2018,3,"Texas","USC",2018
401012282,2018,3,"Texas A&M","Louisiana Monroe",2018
401013323,2018,3,"Texas Tech","Houston",2018
401013114,2018,3,"Toledo","Miami",2018
401019488,2018,3,"Tulsa","Arkansas State",2018
401014996,2018,3,"UAB","Tulane",2018
401012740,2018,3,"UCLA","Fresno State",2018
401022521,2018,3,"UNLV","Prairie View",2018
401012742,2018,3,"Utah","Washington",2018
401022519,2018,3,"Utah State","Tennessee Tech",2018
401013117,2018,3,"Virginia","Ohio",2018
401013109,2018,3,"Wake Forest","Boston College",2018
401012745,2018,3,"Washington State","Eastern Washington",2018
401020680,2018,3,"Western Michigan","Delaware State",2018
401013356,2018,3,"Wisconsin","BYU",2018
401022520,2018,3,"Wyoming","Wofford",2018
401020678,2018,2,"Akron","Morgan State",2018
401012260,2018,2,"Alabama","Arkansas State",2018
401012727,2018,2,"Arizona State","Michigan State",2018
401013367,2018,2,"Army","Liberty",2018
401012262,2018,2,"Auburn","Alabama State",2018
401019483,2018,2,"Boise State","Connecticut",2018
401013097,2018,2,"Boston College","Holy Cross",2018
401012873,2018,2,"Bowling Green","Maryland",2018
401012735,2018,2,"BYU","California",2018
401013049,2018,2,"Central Michigan","Kansas",2018
401014981,2018,2,"Charlotte","Appalachian State",2018
401014990,2018,2,"Coastal Carolina","UAB",2018
401012261,2018,2,"Colorado State","Arkansas",2018
401013103,2018,2,"East Carolina","North Carolina",2018
401012263,2018,2,"Florida","Kentucky",2018
401014983,2018,2,"Florida Atlantic","Air Force",2018
401013099,2018,2,"Florida State","Samford",2018
401013358,2018,2,"Georgia Southern","UMass",2018
401014988,2018,2,"Hawai'i","Rice",2018
401012726,2018,2,"Houston","Arizona",2018
401012805,2018,2,"Illinois","Western Illinois",2018
401012852,2018,2,"Indiana","Virginia",2018
401012863,2018,2,"Iowa","Iowa State",2018
401012266,2018,2,"Kansas State","Mississippi State",2018
401020677,2018,2,"Kent State","Howard",2018
401014984,2018,2,"Louisiana Tech","Southern",2018
401013101,2018,2,"Louisville","Indiana State",2018
401012264,2018,2,"LSU","Southeastern Louisiana",2018
401014985,2018,2,"Marshall","Eastern Kentucky",2018
401013102,2018,2,"Miami","Savannah State",2018
401019482,2018,2,"Miami (OH)","Cincinnati",2018
401012889,2018,2,"Michigan","Western Michigan",2018
401014986,2018,2,"Middle Tennessee","UT Martin",2018
401013329,2018,2,"Minnesota","Fresno State",2018
401012267,2018,2,"Missouri","Wyoming",2018
401019479,2018,2,"Navy","Memphis",2018
401013104,2018,2,"NC State","Georgia State",2018
401012729,2018,2,"Nebraska","Colorado",2018
401014987,2018,2,"North Texas","Incarnate Word",2018
401012730,2018,2,"Northern Illinois","Utah",2018
401013098,2018,2,"Northwestern","Duke",2018
401013377,2018,2,"Notre Dame","Ball State",2018
401012821,2018,2,"Ohio State","Rutgers",2018
401012728,2018,2,"Oklahoma","UCLA",2018
401013490,2018,2,"Oklahoma State","South Alabama",2018
401014982,2018,2,"Old Dominion","Florida International",2018
401012265,2018,2,"Ole Miss","Southern Illinois",2018
401012731,2018,2,"Oregon","Portland State",2018
401012732,2018,2,"Oregon State","Southern Utah",2018
401013105,2018,2,"Pittsburgh","Penn State",2018
401013352,2018,2,"Purdue","Eastern Michigan",2018
401022518,2018,2,"San Diego State","Sacramento State",2018
401019477,2018,2,"SMU","TCU",2018
401012268,2018,2,"South Carolina","Georgia",2018
401013100,2018,2,"South Florida","Georgia Tech",2018
401014989,2018,2,"Southern Mississippi","Louisiana Monroe",2018
401012736,2018,2,"Stanford","USC",2018
401013106,2018,2,"Syracuse","Wagner",2018
401019478,2018,2,"Temple","Buffalo",2018
401012269,2018,2,"Tennessee","East Tennessee State",2018
401013319,2018,2,"Texas","Tulsa",2018
401012270,2018,2,"Texas A&M","Clemson",2018
401021657,2018,2,"Texas State","Texas Southern",2018
401013322,2018,2,"Texas Tech","Lamar",2018
401021658,2018,2,"Troy","Florida A&M",2018
401019480,2018,2,"Tulane","Nicholls",2018
401019481,2018,2,"UCF","South Carolina State",2018
401014991,2018,2,"UNLV","UTEP",2018
401013027,2018,2,"UT San Antonio","Baylor",2018
401013438,2018,2,"Utah State","New Mexico State",2018
401012271,2018,2,"Vanderbilt","Nevada",2018
401013107,2018,2,"Virginia Tech","William & Mary",2018
401013108,2018,2,"Wake Forest","Towson",2018
401012733,2018,2,"Washington","North Dakota",2018
401012734,2018,2,"Washington State","San José State",2018
401013326,2018,2,"West Virginia","Youngstown State",2018
401014992,2018,2,"Western Kentucky","Maine",2018
401013355,2018,2,"Wisconsin","New Mexico",2018
401022514,2018,1,"Air Force","Stony Brook",2018
401032087,2018,1,"Alabama","Clemson",2018
401012246,2018,1,"Alabama","Louisville",2018
401032078,2018,1,"Alabama","Oklahoma",2018
401032057,2018,1,"Appalachian State","Middle Tennessee",2018
401012676,2018,1,"Arizona","BYU",2018
401012677,2018,1,"Arizona State","UT San Antonio",2018
401012247,2018,1,"Arkansas","Eastern Illinois",2018
401021652,2018,1,"Arkansas State","Southeast Missouri State",2018
401032064,2018,1,"Army","Houston",2018
401032073,2018,1,"Auburn","Purdue",2018
401012248,2018,1,"Auburn","Washington",2018
401020671,2018,1,"Ball State","Central Connecticut",2018
401013026,2018,1,"Baylor","Abilene Christian",2018
401013087,2018,1,"Boston College","UMass",2018
401020674,2018,1,"Buffalo","Delaware State",2018
401032062,2018,1,"BYU","Western Michigan",2018
401012684,2018,1,"California","North Carolina",2018
401014973,2018,1,"Charlotte","Fordham",2018
401013088,2018,1,"Clemson","Furman",2018
401032079,2018,1,"Clemson","Notre Dame",2018
401012680,2018,1,"Colorado State","Colorado",2018
401022510,2018,1,"Colorado State","Hawai'i",2018
401019470,2018,1,"Connecticut","UCF",2018
401013089,2018,1,"Duke","Army",2018
401032070,2018,1,"Duke","Temple",2018
401079833,2018,1,"East Carolina","North Carolina A&T",2018
401032056,2018,1,"Eastern Michigan","Georgia Southern",2018
401020672,2018,1,"Eastern Michigan","Monmouth",2018
401012249,2018,1,"Florida","Charleston Southern",2018
401012851,2018,1,"Florida International","Indiana",2018
401013096,2018,1,"Florida State","Virginia Tech",2018
401032055,2018,1,"Fresno State","Arizona State",2018
401022516,2018,1,"Fresno State","Idaho",2018
401012250,2018,1,"Georgia","Austin Peay",2018
401032086,2018,1,"Georgia","Texas",2018
401021653,2018,1,"Georgia Southern","South Carolina State",2018
401021651,2018,1,"Georgia State","Kennesaw State",2018
401013090,2018,1,"Georgia Tech","Alcorn State",2018
401032068,2018,1,"Georgia Tech","Minnesota",2018
401019475,2018,1,"Hawai'i","Navy",2018
401012804,2018,1,"Illinois","Kent State",2018
401032083,2018,1,"Iowa","Mississippi State",2018
401012862,2018,1,"Iowa","Northern Illinois",2018
401013048,2018,1,"Kansas","Nicholls",2018
401013057,2018,1,"Kansas State","South Dakota",2018
401012251,2018,1,"Kentucky","Central Michigan",2018
401013448,2018,1,"Liberty","Old Dominion",2018
401021654,2018,1,"Louisiana","Grambling",2018
401035253,2018,1,"Louisiana","Tulane",2018
401021655,2018,1,"Louisiana Monroe","Southeastern Louisiana",2018
401032066,2018,1,"Louisiana Tech","Hawai'i",2018
401013095,2018,1,"LSU","Miami",2018
401012872,2018,1,"Maryland","Texas",2018
401019474,2018,1,"Memphis","Mercer",2018
401014975,2018,1,"Miami (OH)","Marshall",2018
401032076,2018,1,"Michigan","Florida",2018
401012880,2018,1,"Michigan State","Utah State",2018
401013328,2018,1,"Minnesota","New Mexico State",2018
401012254,2018,1,"Mississippi State","Stephen F. Austin",2018
401012255,2018,1,"Missouri","UT Martin",2018
401013091,2018,1,"NC State","James Madison",2018
401035252,2018,1,"Nevada","Arkansas State",2018
401022517,2018,1,"Nevada","Portland State",2018
401022515,2018,1,"New Mexico","Incarnate Word",2018
401013437,2018,1,"New Mexico State","Wyoming",2018
401014976,2018,1,"North Texas","SMU",2018
401032054,2018,1,"North Texas","Utah State",2018
401032058,2018,1,"Northern Illinois","UAB",2018
401012888,2018,1,"Notre Dame","Michigan",2018
401020675,2018,1,"Ohio","Howard",2018
401032059,2018,1,"Ohio","San Diego State",2018
401012682,2018,1,"Ohio State","Oregon State",2018
401032085,2018,1,"Ohio State","Washington",2018
401013065,2018,1,"Oklahoma","Florida Atlantic",2018
401032081,2018,1,"Oklahoma State","Missouri",2018
401013489,2018,1,"Oklahoma State","Missouri State",2018
401012681,2018,1,"Oregon","Bowling Green",2018
401035254,2018,1,"Oregon","Michigan State",2018
401013349,2018,1,"Penn State","Appalachian State",2018
401032088,2018,1,"Penn State","Kentucky",2018
401013092,2018,1,"Pittsburgh","Albany",2018
401035251,2018,1,"Pittsburgh","Stanford",2018
401013342,2018,1,"Purdue","Northwestern",2018
401014977,2018,1,"Rice","Houston",2018
401014972,2018,1,"Rice","Prairie View",2018
401012820,2018,1,"Rutgers","Texas State",2018
401022511,2018,1,"San José State","UC Davis",2018
401014974,2018,1,"South Alabama","Louisiana Tech",2018
401012256,2018,1,"South Carolina","Coastal Carolina",2018
401019472,2018,1,"South Florida","Elon",2018
401032060,2018,1,"South Florida","Marshall",2018
401014978,2018,1,"Southern Mississippi","Jackson State",2018
401022512,2018,1,"Stanford","San Diego State",2018
401032074,2018,1,"Syracuse","West Virginia",2018
401032069,2018,1,"TCU","California",2018
401013072,2018,1,"TCU","Southern",2018
401019473,2018,1,"Temple","Villanova",2018
401012257,2018,1,"Tennessee","West Virginia",2018
401032082,2018,1,"Texas A&M","NC State",2018
401012258,2018,1,"Texas A&M","Northwestern State",2018
401012253,2018,1,"Texas Tech","Ole Miss",2018
401032061,2018,1,"Toledo","Florida International",2018
401020676,2018,1,"Toledo","VMI",2018
401021656,2018,1,"Troy","Boise State",2018
401032065,2018,1,"Troy","Buffalo",2018
401013086,2018,1,"Tulane","Wake Forest",2018
401019476,2018,1,"Tulsa","Central Arkansas",2018
401014979,2018,1,"UAB","Savannah State",2018
401032084,2018,1,"UCF","LSU",2018
401012679,2018,1,"UCLA","Cincinnati",2018
401013357,2018,1,"UMass","Duquesne",2018
401012678,2018,1,"USC","UNLV",2018
401035250,2018,1,"Utah","Northwestern",2018
401012675,2018,1,"Utah","Weber State",2018
401014980,2018,1,"UTEP","Northern Arizona",2018
401032072,2018,1,"Vanderbilt","Baylor",2018
401012259,2018,1,"Vanderbilt","Middle Tennessee",2018
401013094,2018,1,"Virginia","Richmond",2018
401032077,2018,1,"Virginia","South Carolina",2018
401032080,2018,1,"Virginia Tech","Cincinnati",2018
401032063,2018,1,"Wake Forest","Memphis",2018
401032075,2018,1,"Washington State","Iowa State",2018
401020673,2018,1,"Western Michigan","Syracuse",2018
401032071,2018,1,"Wisconsin","Miami",2018
401013354,2018,1,"Wisconsin","Western Kentucky",2018
401012683,2018,1,"Wyoming","Washington State",2018
400934572,2017,15,"Navy","Army",2017
400944884,2017,14,"Appalachian State","Louisiana",2017
400944885,2017,14,"Arkansas State","Troy",2017
400955153,2017,14,"Auburn","Georgia",2017
400955154,2017,14,"Boise State","Fresno State",2017
400955155,2017,14,"Clemson","Miami",2017
400944886,2017,14,"Coastal Carolina","Georgia Southern",2017
400955152,2017,14,"Florida Atlantic","North Texas",2017
400985387,2017,14,"Florida International","UMass",2017
401000149,2017,14,"Florida State","Louisiana Monroe",2017
400944887,2017,14,"Georgia State","Idaho",2017
400944888,2017,14,"New Mexico State","South Alabama",2017
400955157,2017,14,"Oklahoma","TCU",2017
400955150,2017,14,"Toledo","Akron",2017
400955151,2017,14,"UCF","Memphis",2017
400955149,2017,14,"USC","Stanford",2017
400955156,2017,14,"Wisconsin","Ohio State",2017
400945306,2017,13,"Air Force","Utah State",2017
400945026,2017,13,"Akron","Kent State",2017
400935328,2017,13,"Arizona State","Arizona",2017
400933931,2017,13,"Arkansas","Missouri",2017
400933932,2017,13,"Auburn","Alabama",2017
400945027,2017,13,"Ball State","Miami (OH)",2017
400945029,2017,13,"Buffalo","Ohio",2017
400945028,2017,13,"Central Michigan","Northern Illinois",2017
400938667,2017,13,"Charlotte","Florida Atlantic",2017
400941851,2017,13,"Cincinnati","Connecticut",2017
400945025,2017,13,"Eastern Michigan","Bowling Green",2017
400933933,2017,13,"Florida","Florida State",2017
400938668,2017,13,"Florida International","Western Kentucky",2017
400945307,2017,13,"Fresno State","Boise State",2017
400944879,2017,13,"Georgia State","Appalachian State",2017
400933934,2017,13,"Georgia Tech","Georgia",2017
400945310,2017,13,"Hawai'i","BYU",2017
400941850,2017,13,"Houston","Navy",2017
400935418,2017,13,"Illinois","Northwestern",2017
400934558,2017,13,"Kansas State","Iowa State",2017
400933935,2017,13,"Kentucky","Louisville",2017
400944881,2017,13,"Louisiana","Georgia Southern",2017
400944880,2017,13,"Louisiana Monroe","Arkansas State",2017
400938669,2017,13,"Louisiana Tech","UT San Antonio",2017
400933936,2017,13,"LSU","Texas A&M",2017
400938670,2017,13,"Marshall","Southern Mississippi",2017
400935419,2017,13,"Maryland","Penn State",2017
400941852,2017,13,"Memphis","East Carolina",2017
400935420,2017,13,"Michigan","Ohio State",2017
400938671,2017,13,"Middle Tennessee","Old Dominion",2017
400935421,2017,13,"Minnesota","Wisconsin",2017
400933930,2017,13,"Mississippi State","Ole Miss",2017
400937533,2017,13,"NC State","North Carolina",2017
400935417,2017,13,"Nebraska","Iowa",2017
400945311,2017,13,"Nevada","UNLV",2017
400944882,2017,13,"New Mexico State","Idaho",2017
400934560,2017,13,"Oklahoma","West Virginia",2017
400934559,2017,13,"Oklahoma State","Kansas",2017
400935327,2017,13,"Oregon","Oregon State",2017
400937529,2017,13,"Pittsburgh","Miami",2017
400935422,2017,13,"Purdue","Indiana",2017
400938672,2017,13,"Rice","North Texas",2017
400935423,2017,13,"Rutgers","Michigan State",2017
400945308,2017,13,"San Diego State","New Mexico",2017
400945309,2017,13,"San José State","Wyoming",2017
400941854,2017,13,"SMU","Tulane",2017
400933937,2017,13,"South Carolina","Clemson",2017
400934583,2017,13,"Stanford","Notre Dame",2017
400937531,2017,13,"Syracuse","Boston College",2017
400934556,2017,13,"TCU","Baylor",2017
400933938,2017,13,"Tennessee","Vanderbilt",2017
400934557,2017,13,"Texas","Texas Tech",2017
400945030,2017,13,"Toledo","Western Michigan",2017
400944883,2017,13,"Troy","Texas State",2017
400941853,2017,13,"Tulsa","Temple",2017
400938673,2017,13,"UAB","UTEP",2017
400941849,2017,13,"UCF","South Florida",2017
400935326,2017,13,"UCLA","California",2017
400935329,2017,13,"Utah","Colorado",2017
400937530,2017,13,"Virginia","Virginia Tech",2017
400937532,2017,13,"Wake Forest","Duke",2017
400935330,2017,13,"Washington","Washington State",2017
400945020,2017,12,"Akron","Ohio",2017
400933921,2017,12,"Alabama","Mercer",2017
400933922,2017,12,"Arkansas","Mississippi State",2017
400944875,2017,12,"Arkansas State","Texas State",2017
400933923,2017,12,"Auburn","Louisiana Monroe",2017
400945024,2017,12,"Ball State","Buffalo",2017
400934551,2017,12,"Baylor","Iowa State",2017
400945300,2017,12,"Boise State","Air Force",2017
400945022,2017,12,"Bowling Green","Toledo",2017
400938895,2017,12,"BYU","UMass",2017
400937521,2017,12,"Clemson","The Citadel",2017
400945301,2017,12,"Colorado State","San José State",2017
400937520,2017,12,"Connecticut","Boston College",2017
400937522,2017,12,"Duke","Georgia Tech",2017
400941845,2017,12,"East Carolina","Cincinnati",2017
400933924,2017,12,"Florida","UAB",2017
400938662,2017,12,"Florida Atlantic","Florida International",2017
400937523,2017,12,"Florida State","Delaware State",2017
400933925,2017,12,"Georgia","Kentucky",2017
400944877,2017,12,"Georgia Southern","South Alabama",2017
400944876,2017,12,"Idaho","Coastal Carolina",2017
400935410,2017,12,"Indiana","Rutgers",2017
400935411,2017,12,"Iowa","Purdue",2017
400934553,2017,12,"Kansas","Oklahoma",2017
400945019,2017,12,"Kent State","Central Michigan",2017
400944878,2017,12,"Louisiana","New Mexico State",2017
400937524,2017,12,"Louisville","Syracuse",2017
400941847,2017,12,"Memphis","SMU",2017
400937525,2017,12,"Miami","Virginia",2017
400945021,2017,12,"Miami (OH)","Eastern Michigan",2017
400935412,2017,12,"Michigan State","Maryland",2017
400945302,2017,12,"New Mexico","UNLV",2017
400937526,2017,12,"North Carolina","Western Carolina",2017
400934571,2017,12,"North Texas","Army",2017
400945023,2017,12,"Northern Illinois","Western Michigan",2017
400935413,2017,12,"Northwestern","Minnesota",2017
400934582,2017,12,"Notre Dame","Navy",2017
400935414,2017,12,"Ohio State","Illinois",2017
400934552,2017,12,"Oklahoma State","Kansas State",2017
400938666,2017,12,"Old Dominion","Rice",2017
400933926,2017,12,"Ole Miss","Texas A&M",2017
400935321,2017,12,"Oregon","Arizona",2017
400935322,2017,12,"Oregon State","Arizona State",2017
400935415,2017,12,"Penn State","Nebraska",2017
400945305,2017,12,"San Diego State","Nevada",2017
400933927,2017,12,"South Carolina","Wofford",2017
400941848,2017,12,"South Florida","Tulsa",2017
400938661,2017,12,"Southern Mississippi","Charlotte",2017
400935325,2017,12,"Stanford","California",2017
400941844,2017,12,"Temple","UCF",2017
400933928,2017,12,"Tennessee","LSU",2017
400934555,2017,12,"Texas Tech","TCU",2017
400941846,2017,12,"Tulane","Houston",2017
400935323,2017,12,"USC","UCLA",2017
400938664,2017,12,"UT San Antonio","Marshall",2017
400945303,2017,12,"Utah State","Hawai'i",2017
400938663,2017,12,"UTEP","Louisiana Tech",2017
400933929,2017,12,"Vanderbilt","Missouri",2017
400937528,2017,12,"Virginia Tech","Pittsburgh",2017
400937527,2017,12,"Wake Forest","NC State",2017
400935324,2017,12,"Washington","Utah",2017
400934554,2017,12,"West Virginia","Texas",2017
400938665,2017,12,"Western Kentucky","Middle Tennessee",2017
400935416,2017,12,"Wisconsin","Michigan",2017
400945304,2017,12,"Wyoming","Fresno State",2017
400945295,2017,11,"Air Force","Wyoming",2017
400944871,2017,11,"Appalachian State","Georgia Southern",2017
400935317,2017,11,"Arizona","Oregon State",2017
400934565,2017,11,"Army","Duke",2017
400933913,2017,11,"Auburn","Georgia",2017
400934549,2017,11,"Baylor","Texas Tech",2017
400937515,2017,11,"Boston College","NC State",2017
400945014,2017,11,"Buffalo","Bowling Green",2017
400945015,2017,11,"Central Michigan","Eastern Michigan",2017
400938654,2017,11,"Charlotte","Middle Tennessee",2017
400941840,2017,11,"Cincinnati","Temple",2017
400937516,2017,11,"Clemson","Florida State",2017
400944874,2017,11,"Coastal Carolina","Troy",2017
400935319,2017,11,"Colorado","USC",2017
400945296,2017,11,"Colorado State","Boise State",2017
400941843,2017,11,"East Carolina","Tulane",2017
400938655,2017,11,"Florida International","Old Dominion",2017
400937517,2017,11,"Georgia Tech","Virginia Tech",2017
400945297,2017,11,"Hawai'i","Fresno State",2017
400935403,2017,11,"Illinois","Indiana",2017
400934548,2017,11,"Iowa State","Oklahoma State",2017
400934547,2017,11,"Kansas State","West Virginia",2017
400938656,2017,11,"Louisiana Tech","Florida Atlantic",2017
400937518,2017,11,"Louisville","Virginia",2017
400933914,2017,11,"LSU","Arkansas",2017
400938657,2017,11,"Marshall","Western Kentucky",2017
400935404,2017,11,"Maryland","Michigan",2017
400934581,2017,11,"Miami","Notre Dame",2017
400945013,2017,11,"Miami (OH)","Akron",2017
400935405,2017,11,"Minnesota","Nebraska",2017
400933916,2017,11,"Mississippi State","Alabama",2017
400933917,2017,11,"Missouri","Tennessee",2017
400941841,2017,11,"Navy","SMU",2017
400945298,2017,11,"Nevada","San José State",2017
400938658,2017,11,"North Texas","UTEP",2017
400945018,2017,11,"Northern Illinois","Ball State",2017
400935406,2017,11,"Northwestern","Purdue",2017
400945017,2017,11,"Ohio","Toledo",2017
400935407,2017,11,"Ohio State","Michigan State",2017
400934550,2017,11,"Oklahoma","TCU",2017
400933915,2017,11,"Ole Miss","Louisiana",2017
400935408,2017,11,"Penn State","Rutgers",2017
400937514,2017,11,"Pittsburgh","North Carolina",2017
400938659,2017,11,"Rice","Southern Mississippi",2017
400944872,2017,11,"South Alabama","Arkansas State",2017
400933918,2017,11,"South Carolina","Florida",2017
400935316,2017,11,"Stanford","Washington",2017
400937519,2017,11,"Syracuse","Wake Forest",2017
400934546,2017,11,"Texas","Kansas",2017
400933919,2017,11,"Texas A&M","New Mexico",2017
400941842,2017,11,"UCF","Connecticut",2017
400935318,2017,11,"UCLA","Arizona State",2017
400938894,2017,11,"UMass","Maine",2017
400945299,2017,11,"UNLV","BYU",2017
400938660,2017,11,"UT San Antonio","UAB",2017
400935320,2017,11,"Utah","Washington State",2017
400933920,2017,11,"Vanderbilt","Kentucky",2017
400945016,2017,11,"Western Michigan","Kent State",2017
400935409,2017,11,"Wisconsin","Iowa",2017
400934569,2017,10,"Air Force","Army",2017
400933904,2017,10,"Alabama","LSU",2017
400935312,2017,10,"Arizona State","Colorado",2017
400933905,2017,10,"Arkansas","Coastal Carolina",2017
400945289,2017,10,"Boise State","Nevada",2017
400935314,2017,10,"California","Oregon State",2017
400985386,2017,10,"Connecticut","South Florida",2017
400945011,2017,10,"Eastern Michigan","Ball State",2017
400938675,2017,10,"Florida Atlantic","Marshall",2017
400938650,2017,10,"Florida International","UT San Antonio",2017
400937511,2017,10,"Florida State","Syracuse",2017
400945292,2017,10,"Fresno State","BYU",2017
400933906,2017,10,"Georgia","South Carolina",2017
400944868,2017,10,"Georgia Southern","Georgia State",2017
400941833,2017,10,"Houston","East Carolina",2017
400935396,2017,10,"Indiana","Wisconsin",2017
400935397,2017,10,"Iowa","Ohio State",2017
400934541,2017,10,"Kansas","Baylor",2017
400945008,2017,10,"Kent State","Bowling Green",2017
400933907,2017,10,"Kentucky","Ole Miss",2017
400944867,2017,10,"Louisiana Monroe","Appalachian State",2017
400938651,2017,10,"Louisiana Tech","North Texas",2017
400937513,2017,10,"Miami","Virginia Tech",2017
400935398,2017,10,"Michigan","Minnesota",2017
400935399,2017,10,"Michigan State","Penn State",2017
400938652,2017,10,"Middle Tennessee","UTEP",2017
400933908,2017,10,"Mississippi State","UMass",2017
400933909,2017,10,"Missouri","Florida",2017
400937510,2017,10,"NC State","Clemson",2017
400935400,2017,10,"Nebraska","Northwestern",2017
400945291,2017,10,"New Mexico","Utah State",2017
400934580,2017,10,"Notre Dame","Wake Forest",2017
400945009,2017,10,"Ohio","Miami (OH)",2017
400934544,2017,10,"Oklahoma State","Oklahoma",2017
400938649,2017,10,"Old Dominion","Charlotte",2017
400935401,2017,10,"Purdue","Illinois",2017
400935402,2017,10,"Rutgers","Maryland",2017
400945294,2017,10,"San José State","San Diego State",2017
400941836,2017,10,"SMU","UCF",2017
400944869,2017,10,"South Alabama","Louisiana",2017
400934545,2017,10,"TCU","Texas",2017
400941834,2017,10,"Temple","Navy",2017
400933910,2017,10,"Tennessee","Southern Mississippi",2017
400933911,2017,10,"Texas A&M","Auburn",2017
400944870,2017,10,"Texas State","New Mexico State",2017
400934543,2017,10,"Texas Tech","Kansas State",2017
400945012,2017,10,"Toledo","Northern Illinois",2017
400944866,2017,10,"Troy","Idaho",2017
400941837,2017,10,"Tulane","Cincinnati",2017
400941835,2017,10,"Tulsa","Memphis",2017
400938653,2017,10,"UAB","Rice",2017
400945293,2017,10,"UNLV","Hawai'i",2017
400935311,2017,10,"USC","Arizona",2017
400935310,2017,10,"Utah","UCLA",2017
400933912,2017,10,"Vanderbilt","Western Kentucky",2017
400937512,2017,10,"Virginia","Georgia Tech",2017
400935313,2017,10,"Washington","Oregon",2017
400935315,2017,10,"Washington State","Stanford",2017
400934542,2017,10,"West Virginia","Iowa State",2017
400945010,2017,10,"Western Michigan","Central Michigan",2017
400945290,2017,10,"Wyoming","Colorado State",2017
400945007,2017,9,"Akron","Buffalo",2017
400935305,2017,9,"Arizona","Washington State",2017
400935306,2017,9,"Arizona State","USC",2017
400945006,2017,9,"Ball State","Toledo",2017
400934538,2017,9,"Baylor","Texas",2017
400937504,2017,9,"Boston College","Florida State",2017
400945288,2017,9,"BYU","San José State",2017
400937505,2017,9,"Clemson","Georgia Tech",2017
400944863,2017,9,"Coastal Carolina","Texas State",2017
400935308,2017,9,"Colorado","California",2017
400945283,2017,9,"Colorado State","Air Force",2017
400933901,2017,9,"Connecticut","Missouri",2017
400933898,2017,9,"Florida","Georgia",2017
400945286,2017,9,"Fresno State","UNLV",2017
