athlete_id,first_name,last_name,weight,height,jersey,year_in_program,position,home_city,home_state,home_country,team,season
-1029688,Brian,Bravo,200,74,42,NA,PK,North Aurora,IL,USA,Purdue,2015
-1029693,Jake,Herr,230,77,96,NA,P,Carmel,IN,USA,Purdue,2015
-1029694,Myles,Homan,210,73,43,NA,PK,Cincinnati,OH,USA,Purdue,2015
-1029707,Conor,Sweeney,270,76,72,NA,DE,Indianapolis,IN,USA,Purdue,2015
-1029708,Chazmyn,Turner,270,76,91,NA,DE,Mooresville,NC,USA,Purdue,2015
-1029709,Bearooz,Yacoobi,300,77,50,NA,OL,Dearborn,MI,USA,Purdue,2015
-1029713,Andy,Chelf,190,72,43,NA,S,Southlake,TX,USA,Purdue,2015
-1029722,Peyton,Truitt,285,77,68,NA,OL,West Lafayette,IN,USA,Purdue,2015
-1029727,Lane,Beeler,226,70,45,NA,RB,Westpoint,IN,USA,Purdue,2015
-1029730,Cameron,Cermin,323,77,66,NA,OT,College Station,TX,USA,Purdue,2015
-1029732,Johnny,Daniels,301,75,64,NA,OL,Chicago,IL,USA,Purdue,2015
-1029733,Tim,Faison,211,74,14,NA,DE,Tallahassee,FL,USA,Purdue,2015
-1029735,Martesse,Patterson,340,75,74,NA,OL,Columbus,OH,USA,Purdue,2015
-1029736,Dezwan,Polk-Campbell,220,75,19,NA,LB,Columbus,OH,USA,Purdue,2015
-1029737,John,Bednar,242,74,69,NA,LS,Valparaiso,IN,USA,Purdue,2015
-1029738,Micah,Budzinski,215,78,47,NA,TE,Knox,IN,USA,Purdue,2015
-1029739,Matt,Burke,240,78,10,NA,DE,West Palm Beach,FL,USA,Purdue,2015
-1029740,Keith,Byars II,204,70,4,NA,RB,Boca Raton,FL,USA,Purdue,2015
-1029741,Stefan,Certa,187,71,26,NA,CB,Crown Point,IN,USA,Purdue,2015
-1029742,Corey,Clements,420,80,71,NA,OL,Birmingham,AL,USA,Purdue,2015
-1029743,Will,Colmery,263,77,90,NA,DT,Western Spring,IL,USA,Purdue,2015
-1029744,Evyn,Cooper,195,74,6,NA,CB,Buford,GA,USA,Purdue,2015
-1029745,Tyler,Duncan,190,71,49,NA,PK,Danville,CA,USA,Purdue,2015
-1029746,Grant,Ellington,234,72,94,NA,LS,LaGrange,IL,USA,Purdue,2015
-1029747,Evan,Feichter,191,72,27,NA,S,Fort Wayne,IN,USA,Purdue,2015
-1029749,David,Hedelin,298,76,75,NA,OT,Stockhom,,Sweden,Purdue,2015
-1029750,Alex,Hilger,192,74,82,NA,WR,Natick,MA,USA,Purdue,2015
-1029751,Ra'Zahn,Howard,310,75,14,NA,DT,Asbury Park,NJ,USA,Purdue,2015
-1029752,Dakota,Jelinek,256,75,64,NA,OL,Montrose,MI,USA,Purdue,2015
-1029753,Robert,Kugler,300,75,57,NA,C,Pittsburgh,PA,USA,Purdue,2015
-1029754,J.J.,Prince,297,78,73,NA,OT,Southlake,TX,USA,Purdue,2015
-1029755,Michael,Rouse III,301,76,97,NA,DT,Flossmoor,IL,USA,Purdue,2015
-1029756,Keenan,Schon,185,70,81,NA,WR,Fort Wayne,IN,USA,Purdue,2015
-1029757,Will,Schott,209,75,98,NA,DE,Greenwood,IN,USA,Purdue,2015
-1029758,John,Strauser,270,74,51,NA,DE,Champaign,IL,USA,Purdue,2015
-1029759,Austin,Sullins,190,70,34,NA,CB,Casper,WY,USA,Purdue,2015
-1029760,John,Vargyas,250,71,48,NA,LS,Wheaton,IL,USA,Purdue,2015
-1029761,Joey,Warburg,285,77,77,NA,OL,Louisville,KY,USA,Purdue,2015
-1029762,Ryan,Watson,298,74,92,NA,DT,Ellicott City,MD,USA,Purdue,2015
552698,Trent,Bostick,205,72,81,NA,WR,Lubbock,TX,USA,Charlotte,2015
548860,Stedman,Lucas,282,73,93,NA,LB,Chicago,IL,USA,Charlotte,2015
552700,Blake,Brewer,NA,73,86,NA,PK,Concord,NC,USA,Charlotte,2015
548435,Anthony,Covington,180,70,23,NA,DB,Leander,TX,USA,Charlotte,2015
551921,Austin,Duke,NA,69,10,NA,WR,Charlotte,NC,USA,Charlotte,2015
551897,Stephen,Muscarello,NA,71,69,NA,PK,Indian Trail,NC,USA,Charlotte,2015
552688,Keaston,Sinicki,NA,73,48,NA,LS,Charlotte,NC,USA,Charlotte,2015
3934198,T.L.,Ford,NA,NA,NA,NA,WR,NA,NA,NA,Charlotte,2015
3922005,Randy,Suydam,NA,75,56,NA,DL,Charlotte,NC,USA,Charlotte,2015
552695,Eugene,German,287,75,75,NA,OL,Royse City,TX,USA,Charlotte,2015
3922009,Nate,Mullen,180,68,83,NA,WR,Lubbock,TX,USA,Charlotte,2015
551786,Devin,Clegg,NA,77,95,NA,DL,Burlington,NC,USA,Charlotte,2015
3120054,Nick,Cook,NA,73,6,NA,LB,Wichita,KS,USA,Charlotte,2015
3120077,R.J.,Tyler,247,75,8,4,?,Wagener,SC,USA,Charlotte,2015
3120076,Richard,Murphy,NA,75,85,NA,?,Susanville,CA,USA,Charlotte,2015
551912,Zach,Bumgarner,NA,76,87,NA,?,Hickory,NC,USA,Charlotte,2015
552690,Jordan,Starnes,NA,75,54,NA,LB,Norwood,NC,USA,Charlotte,2015
3921997,Alex,Barrow,NA,71,17,NA,WR,Matthews,NC,USA,Charlotte,2015
3120061,Markevis,Davis,200,73,8,NA,LB,Chicago,IL,USA,Charlotte,2015
552687,Devin,Pearson,NA,70,19,NA,DB,Rock Hill,SC,USA,Charlotte,2015
3120078,T.L.,Ford II,206,74,5,NA,WR,Lubbock,TX,USA,Charlotte,2015
3120063,Arthur,Hart,216,74,40,NA,P,Houston,TX,USA,Charlotte,2015
551788,Brandon,Banks,NA,75,5,NA,DL,High Point,NC,USA,Charlotte,2015
551900,Jalen,Holt,NA,76,7,NA,LB,Norwood,NC,USA,Charlotte,2015
3120056,Mark,Quattlebaum,166,69,3,4,WR,Cartersville,GA,USA,Charlotte,2015
551930,EJ,Rhinehart,NA,76,17,NA,LB,Concord,NC,USA,Charlotte,2015
552685,Kalif,Phillips,NA,70,3,NA,RB,Kannapolis,NC,USA,Charlotte,2015
3120065,Christian,Asher,236,73,45,NA,?,Dallas,TX,USA,Charlotte,2015
546339,Uriah,LeMay,208,74,9,NA,WR,Lubbock,TX,USA,Charlotte,2015
518249,Andrew,Buie,NA,69,7,NA,RB,Jacksonville,FL,USA,Charlotte,2015
552689,Karrington,King,219,72,50,NA,LB,Chicago,IL,USA,Charlotte,2015
551889,Justin,Bolus,NA,75,15,NA,?,Folly Beach,SC,USA,Charlotte,2015
3922014,Bradan,Smith,NA,71,19,NA,RB,Wichita,KS,USA,Charlotte,2015
551781,Terrance,Winchester,NA,73,27,NA,DB,Charlotte,NC,USA,Charlotte,2015
3922004,AJ,McDonald,193,71,41,3,DB,Bamberg,SC,USA,Charlotte,2015
551914,Kyle,Hoffman,NA,77,36,NA,?,Charlotte,NC,USA,Charlotte,2015
552704,Tanner,Fleming,NA,73,97,NA,DL,Hickory,NC,USA,Charlotte,2015
551790,Daquan,Lucas,NA,70,24,NA,LB,St. Stephen,SC,USA,Charlotte,2015
3120052,Branden,Dozier,NA,72,3,NA,DB,Topeka,KS,USA,Charlotte,2015
518284,Ardy,Holmes,NA,69,8,NA,DB,Charlotte,NC,USA,Charlotte,2015
551922,Corey,Nesmith Jr.,NA,69,4,NA,WR,Charlotte,NC,USA,Charlotte,2015
551780,Tank,Norman,NA,71,14,NA,DB,Jacksonville,NC,USA,Charlotte,2015
552691,Justin,Bridges-Thompson,NA,73,4,NA,LB,Gaffney,SC,USA,Charlotte,2015
3120074,Workpeh,Kofa,205,72,6,4,WR,Charlotte,NC,USA,Charlotte,2015
551905,Larry,Ogunjobi,NA,75,65,NA,DL,Greensboro,NC,USA,Charlotte,2015
552266,Garrison,Duncan,242,74,33,NA,LB,Chicago,IL,USA,Charlotte,2015
3120057,Chris,Montgomery,166,69,4,NA,WR,Lubbock,TX,USA,Charlotte,2015
3922012,Michael,Holmes,267,75,14,3,DE,Charlotte,NC,USA,Charlotte,2015
552702,Nick,Carroll,259,76,91,NA,DL,Andrews,TX,USA,Charlotte,2015
551919,Matt,Johnson,NA,75,8,NA,RB,Newton,NC,USA,Charlotte,2015
551918,Lee,McNeill,NA,74,5,NA,QB,Indian Trail,NC,USA,Charlotte,2015
551896,Hayden,Pezzoni,NA,69,37,NA,P,Raleigh,NC,USA,Charlotte,2015
3120069,Tyler,Fain,297,75,62,4,DL,Chesapeake,VA,USA,Charlotte,2015
3120060,Denzel,Irvin,187,72,6,4,DB,Winter Garden,FL,USA,Charlotte,2015
3922000,Darius,Irvin,204,72,3,4,LB,Winter Garden,FL,USA,Charlotte,2015
3120070,Nate,Davis,311,75,64,4,OL,Ashburn,VA,USA,Charlotte,2015
4045721,Ed,Rolle,190,70,2,4,DB,Miami,FL,USA,Charlotte,2015
4037336,Ben,Jacques,247,78,80,3,DE,Mount Pleasant,SC,USA,Charlotte,2015
3120055,Brooks,Barden,211,74,12,4,QB,Cartersville,GA,USA,Charlotte,2015
3120066,Zach,Duncan,262,75,13,4,DL,Kernersville,NC,USA,Charlotte,2015
3120075,Juwan,Foggie,234,73,21,4,LB,High Point,NC,USA,Charlotte,2015
3938815,Quinton,Jordan,183,71,29,4,DB,Seat Pleasant,MD,USA,Charlotte,2015
3120067,Cam,Darley,268,75,52,4,LB,Manning,SC,USA,Charlotte,2015
4259296,Chris,Phillips,238,74,87,4,TE,Woodbridge,VA,USA,Charlotte,2015
3120071,Brian,McDonough,241,67,54,4,LS,Kernersville,NC,USA,Charlotte,2015
4045723,Joe,Thompson,198,73,14,3,WR,Ashburn,VA,USA,Charlotte,2015
3922013,Jon,Hardy,288,75,99,3,DL,Wilmington,NC,USA,Charlotte,2015
3139889,Hasaan,Klugh,198,73,7,4,QB,Concord,NC,USA,Charlotte,2015
-1006781,Chris,Brown,298,75,51,NA,OL,Charlotte,NC,USA,Charlotte,2015
-1006783,Darren,Drake,307,73,60,NA,OL,McDonough,GA,USA,Charlotte,2015
-1006797,Trevor,Stacy,315,77,78,NA,OL,Huntington,WV,USA,Charlotte,2015
-1006810,Daniel,Rose,166,73,13,NA,WR,Orlando,FL,USA,Charlotte,2015
-1006817,Wolfgang,Zacherl,290,76,77,NA,OL,Raleigh,NC,USA,Charlotte,2015
-1006820,Jarred,Barr,289,75,50,NA,OL,Monroe,NC,USA,Charlotte,2015
-1006821,Jamal,Covington,305,76,73,NA,OL,Fayetteville,GA,USA,Charlotte,2015
-1006822,A.D.,Cunningham,220,73,55,NA,LB,South Charleston,WV,USA,Charlotte,2015
-1006823,Cameron,Curlings,332,73,63,NA,OL,New Bern,NC,USA,Charlotte,2015
-1006824,Connor,Dulmage,195,71,43,NA,DB,Canton,GA,USA,Charlotte,2015
-1006828,Thomas,La Bianca,289,75,74,NA,OL,Indian Trail,NC,USA,Charlotte,2015
-1006830,Mitch,Monska,260,70,67,NA,DL,Southern Pines,NC,USA,Charlotte,2015
-1006832,Casey,Perry,340,75,70,NA,OL,Durham,NC,USA,Charlotte,2015
-1006833,Akease,Rankin,194,72,29,NA,RB,Mooresville,NC,USA,Charlotte,2015
-1006840,Nick,Vagnone,195,72,35,NA,LB,Indian Trail,NC,USA,Charlotte,2015
551909,DaQuavius,Reid,NA,NA,NA,NA,NA,NA,NA,NA,Charlotte,2015
-1006842,Tre'Shun,Wynn,160,72,39,NA,DB,Monroe,NC,USA,Charlotte,2015
-1006844,Emmitt,Afam,202,70,11,NA,WR,Waxhaw,NC,USA,Charlotte,2015
-1006845,Danny,Book,290,78,68,NA,OL,Harrisburg,NC,USA,Charlotte,2015
-1006846,Caleb,Clayton-Molby,238,74,42,NA,LB,Panama City Beach,FL,USA,Charlotte,2015
-1006847,Jarel,Crawford,170,71,37,NA,DB,Harrisburg,NC,USA,Charlotte,2015
-1006848,Greg,Cunningham Jr.,191,74,28,NA,DB,Charlotte,NC,USA,Charlotte,2015
-1006849,Jason,Eury,208,73,82,NA,?,Harrisburg,NC,USA,Charlotte,2015
-1006850,Desmond,Floyd,271,77,11,NA,LB,Jonesville,SC,USA,Charlotte,2015
-1006851,Donjore,Gainey,207,68,22,NA,RB,Jacksonville,NC,USA,Charlotte,2015
-1006852,Zeph,Grimes,210,70,2,NA,LB,Bamberg,SC,USA,Charlotte,2015
-1006853,Nick,Halmon,195,70,36,NA,DB,Bamberg,SC,USA,Charlotte,2015
-1006854,Eric,Herkley,228,75,53,NA,LB,Jonesboro,GA,USA,Charlotte,2015
-1006855,Devon,Johnson,307,75,89,NA,DL,Aiken,SC,USA,Charlotte,2015
-1006856,Tevin,Lawshe,300,75,72,NA,OL,Charlotte,NC,USA,Charlotte,2015
-1006857,Josh,Manley,280,74,94,NA,DL,College Park,GA,USA,Charlotte,2015
-1006858,Prince,Mayela,177,70,21,NA,DB,Charlotte,NC,USA,Charlotte,2015
-1006860,Cortezz,Nixon,182,70,26,NA,DB,Gastonia,NC,USA,Charlotte,2015
-1006862,Mason,Sledge,305,75,55,NA,OL,Monroe,NC,USA,Charlotte,2015
-1006863,Weston,Smith,270,76,43,NA,DL,Kannapolis,NC,USA,Charlotte,2015
-1006865,Zach,Thomas,297,75,61,NA,OL,Hillsborough,NC,USA,Charlotte,2015
-1006866,Najee,Tucker,191,74,20,NA,DB,Mount Ulla,NC,USA,Charlotte,2015
-1006867,Jeff,Walker,280,77,79,NA,OL,Roxboro,NC,USA,Charlotte,2015
-1006868,Joe,Wolljung,280,75,66,NA,OL,Matthews,NC,USA,Charlotte,2015
3129412,Alex,Duncan,181,69,12,4,DB,Chapel Hill,NC,USA,Charlotte,2015
551785,James,Middleton,NA,NA,NA,NA,NA,NA,NA,NA,Charlotte,2015
4034958,Will,Thomas,239,70,46,4,LB,Dunnellon,FL,USA,Charlotte,2015
4045698,Robert,Cheatem,183,71,7,4,DB,Deland,FL,USA,Charlotte,2015
3922002,Tyriq,Harris,236,75,10,4,DE,Roanoke,VA,USA,Charlotte,2015
545847,Trey,Payne,225,72,42,NA,LB,Chicago,IL,USA,Georgia State,2015
514978,Donovan,Harden,NA,71,9,NA,WR,Rialto,CA,USA,Georgia State,2015
3129245,Bobby,Baker,NA,75,2,NA,S,Sherman Oaks,CA,USA,Georgia State,2015
3128539,James,Traylor,230,75,33,NA,OLB,Chicago,IL,USA,Georgia State,2015
545840,Kyler,Neal,215,71,25,NA,RB,Ewa Beach,HI,USA,Georgia State,2015
3917553,Marquan,Greene,NA,70,81,NA,WR,Moultrie,GA,USA,Georgia State,2015
3124849,Chandon,Sullivan,195,71,10,NA,CB,Llano,TX,USA,Georgia State,2015
545848,Tevin,Jones,NA,76,52,NA,DE,Hampton,GA,USA,Georgia State,2015
534744,Andrew,Everett,NA,77,27,NA,OLB,Lawrenceville,GA,USA,Georgia State,2015
534552,Nyiakki,Height,NA,74,5,NA,WR,Atlanta,GA,USA,Georgia State,2015
517433,Marcus,Caffey,NA,72,24,NA,RB,Atlanta,GA,USA,Georgia State,2015
3124882,Niemus,Bryant,225,73,34,NA,OLB,Chicago,IL,USA,Georgia State,2015
537622,Octavious,Andrews,NA,72,87,NA,WR,Stone Mountain,GA,USA,Georgia State,2015
545846,Keith,Rucker,NA,75,45,NA,TE,Cincinnati,OH,USA,Georgia State,2015
3124855,Antreal,Allen,195,71,21,NA,S,Krum,TX,USA,Georgia State,2015
537855,Wil,Lutz,NA,72,96,NA,PK,Newnan,GA,USA,Georgia State,2015
545850,Will,Cunningham,NA,73,62,NA,DL,Cape Coral,FL,USA,Georgia State,2015
545843,Trent,Hill,NA,70,37,NA,S,Atlanta,GA,USA,Georgia State,2015
3917555,Ari,Werts,235,76,88,NA,TE,Lewisville,TX,USA,Georgia State,2015
537873,Bryan,Williams,212,75,20,NA,S,Krum,TX,USA,Georgia State,2015
3945856,Khai,Anderson,185,70,4,4,CB,Atlanta,GA,USA,Georgia State,2015
3917541,Cloves,Campbell,NA,73,14,NA,DB,Phoenix,AZ,USA,Georgia State,2015
3124853,Glenn,Smith,200,73,17,NA,RB,Ewa Beach,HI,USA,Georgia State,2015
530701,Kaleb,Ringer,NA,72,11,NA,LB,Clayton,OH,USA,Georgia State,2015
537870,Avery,Sweeting,NA,68,80,NA,WR,Brunswick,GA,USA,Georgia State,2015
545849,Carnell,Hopson,NA,74,55,NA,DE,Powder Springs,GA,USA,Georgia State,2015
545837,Robert,Davis,NA,75,19,NA,WR,Warner Robins,GA,USA,Georgia State,2015
516009,Bruce,Dukes,NA,70,27,NA,CB,Tyrone,GA,USA,Georgia State,2015
547383,Jacob,Nesmith,250,75,46,NA,TE,Lewisville,TX,USA,Georgia State,2015
3917540,Aaron,Winchester,190,74,11,3,QB,Lawrenceville,GA,USA,Georgia State,2015
3124857,Jerome,Smith,180,70,16,4,CB,Atlanta,GA,USA,Georgia State,2015
545839,Robert,Dowling,NA,70,7,NA,CB,Marietta,GA,USA,Georgia State,2015
545859,Shawanye,Lawrence,NA,76,49,NA,DE,McDonough,GA,USA,Georgia State,2015
545838,Jonathan,Jean-Bart,NA,71,22,NA,RB,McDonough,GA,USA,Georgia State,2015
545860,Jalen,Lawrence,NA,73,97,NA,?,Macon,GA,USA,Georgia State,2015
3129262,Alonzo,McGee,NA,73,4,NA,LB,Sumter,SC,USA,Georgia State,2015
545844,Jameel,Spencer,NA,73,38,NA,LB,Smyrna,GA,USA,Georgia State,2015
3124850,Emiere,Scaife,230,74,12,NA,TE,Lewisville,TX,USA,Georgia State,2015
3128537,Todd,Boyd,185,71,15,NA,WR,Lubbock,TX,USA,Georgia State,2015
545845,Mackendy,Cheridor,275,77,5,NA,DE,Fairfield,TX,USA,Georgia State,2015
3124864,Ronald,Peterkin,185,72,31,NA,S,Krum,TX,USA,Georgia State,2015
517050,Tarris,Batiste,NA,73,3,NA,S,Cartersville,GA,USA,Georgia State,2015
3124872,Justin,Otiwu,NA,73,57,NA,LB,Buford,GA,USA,Georgia State,2015
3124865,Jonathan,Lytle,NA,73,46,NA,FB,Dallas,GA,USA,Georgia State,2015
3124848,Nick,Arbuckle,NA,73,4,NA,QB,Camarillo,CA,USA,Georgia State,2015
3917546,Penny,Hart,180,68,18,3,WR,Roswell,GA,USA,Georgia State,2015
3917556,Julien,Laurent,295,76,91,NA,?,Caddo Mills,TX,USA,Georgia State,2015
3917543,Kendrick,Dorn,205,72,1,NA,WR,Lubbock,TX,USA,Georgia State,2015
537861,Joseph,Peterson,NA,72,6,NA,LB,Dothan,AL,USA,Georgia State,2015
516664,Joel,Ruiz,NA,76,8,NA,TE,Kingsland,GA,USA,Georgia State,2015
3129259,Demarcus,Kirk,220,72,38,4,RB,Dora,AL,USA,Georgia State,2015
545858,Bill,Teknipp,NA,76,84,NA,TE,McDonough,GA,USA,Georgia State,2015
3124846,Nate,Simon,NA,73,1,NA,S,Compton,CA,USA,Georgia State,2015
545857,Sebastian,Willer,285,77,74,NA,OT,Calhoun,GA,USA,Georgia State,2015
3124847,Krysten,Hammon,NA,69,28,NA,RB,Hitchcock,TX,USA,Georgia State,2015
3917542,Taz,Bateman,190,68,8,4,RB,Inglewood,CA,USA,Georgia State,2015
3917552,Kam,Myers,NA,68,13,NA,WR,Charleston,MS,USA,Georgia State,2015
545854,Daniel,Zeigler,240,77,54,NA,LS,Loganville,GA,USA,Georgia State,2015
3124861,B.J.,Clay,190,72,29,NA,CB,Llano,TX,USA,Georgia State,2015
537860,Nate,Paxton,NA,73,98,NA,LB,Scottdale,GA,USA,Georgia State,2015
3124866,Malik,Ricks,240,73,32,NA,DE,Fairfield,TX,USA,Georgia State,2015
3917548,Chase,Middleton,235,74,5,4,LB,Lilburn,GA,USA,Georgia State,2015
4036515,Clifford,Amazan,305,74,99,2,?,Dacula,GA,USA,Georgia State,2015
3933215,Seth-Patrick,Holman,200,71,66,4,LS,Marietta,GA,USA,Georgia State,2015
4048765,Jaquez,Parks,195,73,2,4,QB,Griffin,GA,USA,Georgia State,2015
3678317,Christian,Owens,215,76,85,4,WR,Griffin,GA,USA,Georgia State,2015
3124868,Michael,Shaw,230,76,44,4,OLB,Suwanee,GA,USA,Georgia State,2015
4036536,Jawan,Nobles,185,75,4,3,WR,Smyrna,GA,USA,Georgia State,2015
3915109,Camrin,Knight,240,75,84,4,TE,Tallahassee,FL,USA,Georgia State,2015
3916935,Ben,Hood,185,68,28,4,CB,Atlanta,GA,USA,Georgia State,2015
3917559,Marterious,Allen,270,74,95,4,DE,Hartwell,GA,USA,Georgia State,2015
3917547,Kyndall,Phillips,190,72,25,3,OLB,Cumming,GA,USA,Georgia State,2015
4241268,DeAndre,Applin,210,73,24,4,S,Adairsville,GA,USA,Georgia State,2015
3957718,Jamal,Paxton,285,72,50,4,C,Scottdale,GA,USA,Georgia State,2015
-1012249,Lucas,Johnson,285,76,69,NA,G,Cartersville,GA,USA,Georgia State,2015
-1012254,Gabe,Mobley,280,74,72,NA,C,Moultrie,GA,USA,Georgia State,2015
-1012274,Alex,Stoehr,299,74,56,NA,G,Suwanee,GA,USA,Georgia State,2015
-1012276,David,West,185,73,18,NA,DB,Cumming,GA,USA,Georgia State,2015
-1012277,Madison,Bell,290,75,78,NA,OL,Kennesaw,GA,USA,Georgia State,2015
-1012281,Akil,Hawkins,290,74,64,NA,OL,Fayetteville,GA,USA,Georgia State,2015
-1012283,Michael,Ivory,340,77,75,NA,OT,Louisville,KY,USA,Georgia State,2015
-1012284,DeQueszman,Kelley,295,72,92,NA,DL,Buena Vista,GA,USA,Georgia State,2015
-1012286,Davis,Moore,299,76,63,NA,OL,Loganville,GA,USA,Georgia State,2015
-1012288,Juan,Orozco,270,72,58,NA,DL,Roswell,GA,USA,Georgia State,2015
-1012290,Dom,Roldan,310,78,78,NA,G,Virginia Beach,VA,USA,Georgia State,2015
-1012291,Tyler,Simonsen,299,75,77,NA,OL,Redlands,CA,USA,Georgia State,2015
-1012293,Anthony,Valverde,205,70,24,NA,RB,Banning,CA,USA,Georgia State,2015
-1012294,Deion,Wilkins,170,69,12,NA,CB,Thomaston,GA,USA,Georgia State,2015
-1012297,Dexter,Andrews,154,68,23,NA,WR,Atlanta,GA,USA,Georgia State,2015
-1012299,Shawn,Blaylock,175,72,35,NA,CB,Lithonia,GA,USA,Georgia State,2015
-1012300,Gerard,Butler,170,71,36,NA,DB,Buford,GA,USA,Georgia State,2015
-1012301,Derrick,Cannon,244,74,73,NA,DL,Fayetteville,GA,USA,Georgia State,2015
-1012302,Clay,Chastain,215,76,82,NA,TE,Powder Springs,GA,USA,Georgia State,2015
-1012303,Kristian,Collins,176,74,25,NA,WR,Tucker,GA,USA,Georgia State,2015
-1012304,Kight,Dallas,230,73,33,NA,LB,Decatur,GA,USA,Georgia State,2015
-1012305,Jah-Mai,Davidson,290,76,58,NA,OT,Snellville,GA,USA,Georgia State,2015
-1012306,Demarco,Davis,175,71,13,NA,CB,Atlanta,GA,USA,Georgia State,2015
-1012307,Patrick,Dike,200,69,41,NA,LB,Buford,GA,USA,Georgia State,2015
-1012308,Taylor,Evans,305,76,65,NA,OL,Irvine,CA,USA,Georgia State,2015
-1012309,Kelepi,Folau,305,75,68,NA,OL,Concord,CA,USA,Georgia State,2015
-1012310,Garrett,Gorringe,295,76,59,NA,G,Lawrenceville,GA,USA,Georgia State,2015
-1012311,Johnathan,Griffin,190,70,48,NA,RB,Hampton,GA,USA,Georgia State,2015
-1012312,Deonte,Holeman,171,74,40,NA,WR,Hoschton,GA,USA,Georgia State,2015
-1012313,David,Huey,290,74,67,NA,?,Antioch,TN,USA,Georgia State,2015
-1012314,Jaleel,Hytchye,180,71,30,NA,CB,Cincinnati,OH,USA,Georgia State,2015
-1012315,Dartez,Jacobs,200,73,26,NA,S,Atlanta,GA,USA,Georgia State,2015
-1012316,Aundre,Johnson,185,70,49,NA,RB,Kingsland,GA,USA,Georgia State,2015
-1012317,Melvin,King,225,75,99,NA,LB,Hinesville,GA,USA,Georgia State,2015
-1012318,Nich,Long,294,77,90,NA,DL,Stockbridge,GA,USA,Georgia State,2015
-1012320,Michael,Matthews,165,69,41,NA,PK,Atlanta,GA,USA,Georgia State,2015
-1012321,Mark,Ruskell,286,75,71,NA,C,Duluth,GA,USA,Georgia State,2015
-1012322,Adam,Schechter,186,71,86,NA,WR,Simi Valley,CA,USA,Georgia State,2015
-1012323,Matavius,Scott,206,74,43,NA,WR,Carnesville,GA,USA,Georgia State,2015
-1012324,Brett,Sheehan,180,74,10,NA,QB,Lawrenceville,GA,USA,Georgia State,2015
-1012325,Tanner,Strickland,270,75,53,NA,DE,Zebulon,GA,USA,Georgia State,2015
-1012326,Steve,Wolgamott,315,78,70,NA,OT,Maize,KS,USA,Georgia State,2015
-1012327,LaDarion,Young,190,73,NA,NA,S,Pensacola,FL,USA,Georgia State,2015
3917539,Giovanni,Lugo,190,73,8,NA,PK,Lancaster,TX,USA,Georgia State,2015
3916634,Juan,Giraldo,195,71,32,NA,DB,Leander,TX,USA,Eastern Michigan,2015
3125855,Tyler,Onda,NA,72,49,NA,LB,Jackson,MI,USA,Eastern Michigan,2015
3125836,Jason,Beck,220,73,3,NA,LB,Chicago,IL,USA,Eastern Michigan,2015
3916658,Kwanii,Figueroa,290,74,97,NA,DL,Andrews,TX,USA,Eastern Michigan,2015
531579,Amos,Houston,NA,72,28,NA,DB,Detroit,MI,USA,Eastern Michigan,2015
531575,Dustin,Creel,NA,74,3,NA,WR,Industry,PA,USA,Eastern Michigan,2015
3125839,Kyle,Rachwal,237,75,51,4,LB,Lapeer,MI,USA,Eastern Michigan,2015
3916655,Maxx,Crosby,247,77,92,3,DL,Colleyville,TX,USA,Eastern Michigan,2015
3125851,Izaiah,Fuller,NA,76,86,NA,WR,Cincinnati,OH,USA,Eastern Michigan,2015
3916627,James,Pensyl,NA,78,19,NA,QB,Land O’ Lakes,FL,USA,Eastern Michigan,2015
3932896,Austin,Sanders,NA,67,18,NA,DB,Ypsilanti,MI,USA,Eastern Michigan,2015
3125838,Lion,King,244,76,48,NA,DL,Andrews,TX,USA,Eastern Michigan,2015
3125823,Reginald,Bell,NA,75,10,NA,QB,Los Angeles,CA,USA,Eastern Michigan,2015
3125833,Shaq,Vann,222,70,5,4,RB,South Bend,IN,USA,Eastern Michigan,2015
536053,Darius,Jackson,NA,72,6,NA,RB,Sparta,IL,USA,Eastern Michigan,2015
536230,Cody,Tuttle,NA,76,5,NA,TE,Newbury Park,CA,USA,Eastern Michigan,2015
512981,Kris,Strange,NA,71,8,NA,WR,Pickerington,OH,USA,Eastern Michigan,2015
552807,Austin,Stone,NA,71,80,NA,WR,Palmyra,VA,USA,Eastern Michigan,2015
3125837,Blake,Banham,195,69,20,4,WR,Saint Paul,MN,USA,Eastern Michigan,2015
536049,Mike,Brown,NA,74,96,NA,DL,Sandusky,OH,USA,Eastern Michigan,2015
552796,Nathan,Adams,NA,73,36,NA,LB,Crozier,VA,USA,Eastern Michigan,2015
552782,Brogan,Roback,218,75,4,NA,QB,Dallas,TX,USA,Eastern Michigan,2015
531583,Cole,Gardner,NA,77,75,NA,OL,Batavia,IL,USA,Eastern Michigan,2015
3916624,Dieuly,Aristilde,210,76,15,NA,WR,Lubbock,TX,USA,Eastern Michigan,2015
552799,Lavonte,Robinson,245,68,45,NA,FB,North Richland Hills,TX,USA,Eastern Michigan,2015
536056,Juwan,Lewis,NA,70,20,NA,RB,Muskegon,MI,USA,Eastern Michigan,2015
552789,Austin,Barnes,217,71,17,NA,P,Houston,TX,USA,Eastern Michigan,2015
552804,Chris,O'Risky,NA,72,58,NA,LS,Poseyville,IN,USA,Eastern Michigan,2015
536060,Dylan,Mulder,NA,72,38,NA,PK,Saline,MI,USA,Eastern Michigan,2015
